Handle,Title,Description(HTML),Description(text),OriginalPrice,DiscountedPrice,ProductURL,Image Src,Image Position
Orient SoMa 自動機械手錶 FER2K004W0,Orient SoMa 自動機械手錶 FER2K004W0,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>不銹鋼錶殼<br/></p>
<div>皮錶帶<br/>
</div>
<div>自動機芯<br/>
</div>
<div>口徑：48743<br/>
</div>
<div>礦物水晶<br/>
</div>
<div>白色錶盤<br/>
</div>
<div>日期顯示<br/>
</div>
<div>帶扣表扣<br/>
</div>
<div>50M防水<br/>
</div>
<div><br/></div>
<div>近似錶殼直徑：37.5毫米<br/>
</div>
<div>近似錶殼厚度：12.2毫米<br/>
</div>
<div><br/></div>
<div><br/></div>
</div>",不銹鋼錶殼皮錶帶自動機芯口徑：48743礦物水晶白色錶盤日期顯示帶扣表扣50M防水近似錶殼直徑：37.5毫米近似錶殼厚度：12.2毫米,"HK$1,550.00",HK$850.00,https://www.citiwide-online.com/products/5ec3966907ec313f9f603f40,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3966607ec313f9f603f3e/2000x.jpg,1
Orient SoMa 自動機械手錶 FER2K004W0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3966907ec313f9f603f3f/2000x.jpg,2
Orient 經典自動機械手錶 FEV0U003DH,Orient 經典自動機械手錶 FEV0U003DH,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>INFORMATION <br/></p>
<div>品牌東方雙獅<br/>
</div>
<div>系列 Classic<br/>
</div>
<div>型號 FEV0U003DH<br/>
</div>
<div>性別 男士<br/>
</div>
<div>手錶標籤 Japan Movt<br/>
</div>
<div>機芯 自動上弦<br/>
</div>
<div>機芯型號 Orient Calibre 46E40<br/>
</div>
<div>動力儲備 40 小時<br/>
</div>
<div>FEATURES<br/>
</div>
<div>防水能力 50 米 / 165 英尺<br/>
</div>
<div>功能 Date, Day, Hour, Minute, Second<br/>
</div>
<div>CASE<br/>
</div>
<div>表徑 42 毫米<br/>
</div>
<div>錶殼厚度 11 毫米<br/>
</div>
<div>錶殼材質 鋼<br/>
</div>
<div>錶殼形狀 圓形<br/>
</div>
<div>底蓋 實體<br/>
</div>
<div>BAND<br/>
</div>
<div>錶帶類型 搭扣型<br/>
</div>
<div>錶帶材質 皮革<br/>
</div>
<div>錶帶顏色 黑色<br/>
</div>
<div>DIAL<br/>
</div>
<div>錶盤類型 Analog<br/>
</div>
<div>錶盤顏色 藍色<br/>
</div>
<div>鏡面<br/>
</div>
<div>指針 Luminous Silver-tone<br/>
</div>
<div>分鐘刻度 Minute Markers around the outer rim<br/>
</div>
<div>錶盤 刻度條狀<br/>
</div>
<div>小錶盤<br/>
</div>
<div>夜光顯示 Hands and Markers<br/>
</div>
<div>表圈固定<br/>
</div>
<div>表冠拉/推<br/>
</div>
</div>","INFORMATION品牌東方雙獅系列 Classic型號 FEV0U003DH性別 男士手錶標籤 Japan Movt機芯 自動上弦機芯型號 Orient Calibre 46E40動力儲備 40 小時FEATURES防水能力 50 米 / 165 英尺功能 Date, Day, Hour, Minute, SecondCASE表徑 42 毫米錶殼厚度 11 毫米錶殼材質 鋼錶殼形狀 圓形底蓋 實體BAND錶帶類型 搭扣型錶帶材質 皮革錶帶顏色 黑色DIAL錶盤類型 Analog錶盤顏色 藍色鏡面指針 Luminous Silver-tone分鐘刻度 Minute Markers around the outer rim錶盤 刻度條狀小錶盤夜光顯示 Hands and Markers表圈固定表冠拉/推","HK$2,550.00","HK$1,090.00",https://www.citiwide-online.com/products/5ec3967707ec313f9f603f4b,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3967007ec313f9f603f48/2000x.jpg,1
Orient 經典自動機械手錶 FEV0U003DH,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3967307ec313f9f603f49/2000x.jpg,2
Orient 經典自動機械手錶 FEV0U003DH,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3967707ec313f9f603f4a/2000x.jpg,3
Orient 東方Mako II SAA02009D3潛水自動機械200M日本製造男士手錶,Orient 東方Mako II SAA02009D3潛水自動機械200M日本製造男士手錶,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>日本製造<br/></p>
<div>不銹鋼錶殼<br/>
</div>
<div>不銹鋼手鍊<br/>
</div>
<div>自動機芯<br/>
</div>
<div>口徑：F6922<br/>
</div>
<div>22珠寶<br/>
</div>
<div>礦物水晶<br/>
</div>
<div>藍色錶盤<br/>
</div>
<div>模擬顯示<br/>
</div>
<div>發光的手和標記<br/>
</div>
<div>日期和日期顯示<br/>
</div>
<div>單向旋轉表圈<br/>
</div>
<div>旋緊表冠<br/>
</div>
<div>堅固的底蓋<br/>
</div>
<div>部署扣<br/>
</div>
<div>200M防水<br/>
</div>
<div><br/></div>
<div>近似錶殼直徑：40mm<br/>
</div>
<div>近似錶殼厚度：13mm<br/>
</div>
</div>",日本製造不銹鋼錶殼不銹鋼手鍊自動機芯口徑：F692222珠寶礦物水晶藍色錶盤模擬顯示發光的手和標記日期和日期顯示單向旋轉表圈旋緊表冠堅固的底蓋部署扣200M防水近似錶殼直徑：40mm近似錶殼厚度：13mm,"HK$1,998.00","HK$1,550.00",https://www.citiwide-online.com/products/5ea2b58f622a565273b867fb,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b589622a565273b867f8/2000x.jpg,1
Orient 東方Mako II SAA02009D3潛水自動機械200M日本製造男士手錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b58c622a565273b867f9/2000x.jpg,2
Orient 東方Mako II SAA02009D3潛水自動機械200M日本製造男士手錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b58f622a565273b867fa/2000x.jpg,3
ORIENT STAR 東方之星 OPEN HEART系列 小鏤空機械錶 鋼帶款 灰色 RE-AV0004N,ORIENT STAR 東方之星 OPEN HEART系列 小鏤空機械錶 鋼帶款 灰色 RE-AV0004N,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>手錶規格說明<br/></p>
<div>型號 RE-AT0004N<br/>
</div>
<div>機芯 日本機械機芯F6R44<br/>
</div>
<div>錶殼尺寸 直徑41.0mm<br/>
</div>
<div>鏡面材質 藍寶石抗磨損錶鏡<br/>
</div>
<div>錶面顏色 灰色<br/>
</div>
<div>錶殼材質 精鋼材質<br/>
</div>
<div>錶帶材質 精鋼材質<br/>
</div>
<div>防水 10 ATM<br/>
</div>
<div>配件 附原廠錶盒，原廠保證書<br/>
</div>
<div><br/></div>
<div>手錶特色說明<br/>
</div>
<div>鎖牙式錶背<br/>
</div>
<div>停秒裝置功能<br/>
</div>
<div>10 ATM防水功能<br/>
</div>
<div>精鋼實心材質日本原裝<br/>
</div>
<div>50小時動能儲存功能指示<br/>
</div>
<div>藍寶石（抗反射處理）抗磨損錶鏡<br/>
</div>
<div>鏤空錶面及錶背，可透視機芯律動<br/>
</div>
<div>自動手上鍊(Self-winding &amp; Hand-winding movement) 機械腕錶</div>
</div>",手錶規格說明型號 RE-AT0004N機芯 日本機械機芯F6R44錶殼尺寸 直徑41.0mm鏡面材質 藍寶石抗磨損錶鏡錶面顏色 灰色錶殼材質 精鋼材質錶帶材質 精鋼材質防水 10 ATM配件 附原廠錶盒，原廠保證書手錶特色說明鎖牙式錶背停秒裝置功能10 ATM防水功能精鋼實心材質日本原裝50小時動能儲存功能指示藍寶石（抗反射處理）抗磨損錶鏡鏤空錶面及錶背，可透視機芯律動自動手上鍊(Self-winding & Hand-winding movement) 機械腕錶,"HK$5,998.00","HK$2,850.00",https://www.citiwide-online.com/products/5ea2b57f622a565273b867ef,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b578622a565273b867ec/2000x.jpg,1
ORIENT STAR 東方之星 OPEN HEART系列 小鏤空機械錶 鋼帶款 灰色 RE-AV0004N,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b57b622a565273b867ed/2000x.jpg,2
ORIENT STAR 東方之星 OPEN HEART系列 小鏤空機械錶 鋼帶款 灰色 RE-AV0004N,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ea2b57e622a565273b867ee/2000x.jpg,3
Orient 經典石英 計時碼表 RN-KV0405S,Orient 經典石英 計時碼表 RN-KV0405S,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>品牌名稱    ORIENT<br/></p>
<div>型號    RN-KV0405S<br/>
</div>
<div>配件號    RN-KV0405S<br/>
</div>
<div>款式上市時間    2019<br/>
</div>
<div>錶盤形狀    圓形錶盤<br/>
</div>
<div>錶鏡材質﻿    無機玻璃<br/>
</div>
<div>顯示方式    指針<br/>
</div>
<div>錶盤材質    不銹鋼<br/>
</div>
<div>錶盤厚度    11.5 毫米<br/>
</div>
<div>錶帶材質﻿    皮革<br/>
</div>
<div>錶帶寬度﻿    22 毫米<br/>
</div>
<div>錶帶顏色    黑<br/>
</div>
<div>錶盤顏色    白色<br/>
</div>
<div>日曆類型    日期顯示<br/>
</div>
<div>重量    50 克<br/>
</div>
<div>動力類型﻿    日本製石英<br/>
</div>
</div>",品牌名稱    ORIENT型號    RN-KV0405S配件號    RN-KV0405S款式上市時間    2019錶盤形狀    圓形錶盤錶鏡材質﻿    無機玻璃顯示方式    指針錶盤材質    不銹鋼錶盤厚度    11.5 毫米錶帶材質﻿    皮革錶帶寬度﻿    22 毫米錶帶顏色    黑錶盤顏色    白色日曆類型    日期顯示重量    50 克動力類型﻿    日本製石英,"HK$2,550.00","HK$1,150.00",https://www.citiwide-online.com/products/5ec3965f07ec313f9f603f36,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3965c07ec313f9f603f34/2000x.jpg,1
Orient 經典石英 計時碼表 RN-KV0405S,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3965f07ec313f9f603f35/2000x.jpg,2
Orient 經典鏤空機械手錶SAG03001D0,Orient 經典鏤空機械手錶SAG03001D0,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>經典鏤空-II<br/></p>
<div>產品編號 SAG03001D0<br/>
</div>
<div>適用人群 紳士<br/>
</div>
<div>錶殼形狀 圓形<br/>
</div>
<div>橫徑（mm） 38.5<br/>
</div>
<div>厚度（mm） 11<br/>
</div>
<div>錶殼材質 全鋼<br/>
</div>
<div>錶鏡材質 藍寶石玻璃*1<br/>
</div>
<div>底蓋構造 透視底蓋<br/>
</div>
<div>防水性能（Bar） 10<br/>
</div>
<div>機芯類型 機械<br/>
</div>
<div>功能一覽 對時停秒<br/>
</div>
<div>錶帶類型 三折式<br/>
</div>
<div>錶帶材質 全鋼<br/>
</div>
<div>錶盤顏色 藍色<br/>
</div>
<div>鏤空 部分鏤空<br/>
</div>
<div>手動上弦 是<br/>
</div>
<div><br/></div>
</div>",經典鏤空-II產品編號 SAG03001D0適用人群 紳士錶殼形狀 圓形橫徑（mm） 38.5厚度（mm） 11錶殼材質 全鋼錶鏡材質 藍寶石玻璃*1底蓋構造 透視底蓋防水性能（Bar） 10機芯類型 機械功能一覽 對時停秒錶帶類型 三折式錶帶材質 全鋼錶盤顏色 藍色鏤空 部分鏤空手動上弦 是,"HK$3,500.00","HK$1,650.00",https://www.citiwide-online.com/products/5df0a9d0622a5662a0f51296,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9cc622a5662a0f51294/2000x.png,1
Orient 經典鏤空機械手錶SAG03001D0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9cf622a5662a0f51295/2000x.jpg,2
東方雙獅 Orient WV0221EV 自動機械錶,東方雙獅 Orient WV0221EV 自動機械錶,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>詳細介紹<br/>顏色 白、白(表盤彩色)<br/>銀色、銀(皮帶彩色)<br/>材料 不銹鋼(情况材料)<br/>不銹鋼(皮帶材料)/金屬(皮帶型)<br/>式樣 模擬(表示方式)<br/>機械式(自動卷)(驅動方式)<br/>防水性5氣壓(50m)(防水性)<br/>三個去推(留)<br/>藍寶石水晶(防風物)<br/>日曆(日期、星期)(功能2)/)<br/>尺寸 情况尺寸：47x40x11mm(縱向x旁邊x厚)<br/>-重量：約127g<br/>皮帶寬度：20mm<br/>-</p>
</div>",詳細介紹顏色 白、白(表盤彩色)銀色、銀(皮帶彩色)材料 不銹鋼(情况材料)不銹鋼(皮帶材料)/金屬(皮帶型)式樣 模擬(表示方式)機械式(自動卷)(驅動方式)防水性5氣壓(50m)(防水性)三個去推(留)藍寶石水晶(防風物)日曆(日期、星期)(功能2)/)尺寸 情况尺寸：47x40x11mm(縱向x旁邊x厚)-重量：約127g皮帶寬度：20mm-,"HK$2,299.00","HK$1,290.00",https://www.citiwide-online.com/products/5d664795622a561ecee2bdac,https://shoplineimg.com/5d02035403a5360001dbbef8/5d66478b622a561ecee2bda9/2000x.jpg,1
東方雙獅 Orient WV0221EV 自動機械錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d664790622a561ecee2bdaa/2000x.jpg,2
東方雙獅 Orient WV0221EV 自動機械錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d664794622a561ecee2bdab/2000x.jpg,3
東方雙獅 Orient SKV01005Y0  石英手錶,東方雙獅 Orient SKV01005Y0  石英手錶,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>詳細介紹觀看信息品牌ORIENT（東方手錶） </p>
<div>產品編號SKV01005Y0 </div>
<div>零件號KV01005Y </div>
<div>顯示類型模擬顯示 </div>
<div>帶材料/類型其他 </div>
<div>錶帶顏色黑色</div>
</div>",詳細介紹觀看信息品牌ORIENT（東方手錶）產品編號SKV01005Y0零件號KV01005Y顯示類型模擬顯示帶材料/類型其他錶帶顏色黑色,"HK$1,199.00",HK$750.00,https://www.citiwide-online.com/products/5d664805622a561ecee2bdf0,https://shoplineimg.com/5d02035403a5360001dbbef8/5d6647ff622a561ecee2bded/2000x.jpg,1
東方雙獅 Orient SKV01005Y0  石英手錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d664802622a561ecee2bdee/2000x.jpg,2
東方雙獅 Orient SKV01005Y0  石英手錶,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d664805622a561ecee2bdef/2000x.jpg,3
Orient 商務自動機械手錶 SAC05005B0,Orient 商務自動機械手錶 SAC05005B0,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>詳細介紹<br/></p>
<div>商品毛重：400.00g<br/>
</div>
<div>商品產地：日本<br/>
</div>
<div>表底：透底<br/>
</div>
<div>風格：商務，休閒風，時尚，復古風，極簡<br/>
</div>
<div>錶帶：牛皮防水：50米<br/>
</div>
<div>錶盤：圓形<br/>
</div>
<div>機芯：自動機械<br/>
</div>
<div>適用人群：男士<br/>
</div>
</div>",詳細介紹商品毛重：400.00g商品產地：日本表底：透底風格：商務，休閒風，時尚，復古風，極簡錶帶：牛皮防水：50米錶盤：圓形機芯：自動機械適用人群：男士,"HK$1,500.00",HK$950.00,https://www.citiwide-online.com/products/5df0a9bd622a5662a0f51284,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9b8622a5662a0f51282/2000x.jpg,1
Orient 商務自動機械手錶 SAC05005B0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9bc622a5662a0f51283/2000x.jpg,2
Orient 經典石英 計時碼表 RN-KV0401L,Orient 經典石英 計時碼表 RN-KV0401L,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>品牌名稱    ORIENT<br/></p>
<div>型號    RN-KV0401L<br/>
</div>
<div>配件號    RN-KV0401L<br/>
</div>
<div>款式上市時間    2019<br/>
</div>
<div>錶盤形狀    圓形錶盤<br/>
</div>
<div>錶鏡材質﻿    無機玻璃<br/>
</div>
<div>顯示方式    指針<br/>
</div>
<div>錶盤材質    不銹鋼<br/>
</div>
<div>錶盤厚度    11.5 毫米<br/>
</div>
<div>錶帶材質﻿    不銹手鐲<br/>
</div>
<div>錶帶寬度﻿    22 毫米<br/>
</div>
<div>錶帶顏色    銀<br/>
</div>
<div>錶盤顏色    海軍藍<br/>
</div>
<div>日曆類型    日期顯示<br/>
</div>
<div>重量    50 克<br/>
</div>
<div>動力類型﻿    日本製石英<br/>
</div>
<div><br/></div>
<div><br/></div>
</div>",品牌名稱    ORIENT型號    RN-KV0401L配件號    RN-KV0401L款式上市時間    2019錶盤形狀    圓形錶盤錶鏡材質﻿    無機玻璃顯示方式    指針錶盤材質    不銹鋼錶盤厚度    11.5 毫米錶帶材質﻿    不銹手鐲錶帶寬度﻿    22 毫米錶帶顏色    銀錶盤顏色    海軍藍日曆類型    日期顯示重量    50 克動力類型﻿    日本製石英,"HK$2,550.00","HK$1,150.00",https://www.citiwide-online.com/products/5ec3965407ec313f9f603f2c,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3965107ec313f9f603f2a/2000x.jpg,1
Orient 經典石英 計時碼表 RN-KV0401L,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5ec3965407ec313f9f603f2b/2000x.jpg,2
東方雙獅 Orient 光動能女士手錶SWD08002W0,東方雙獅 Orient 光動能女士手錶SWD08002W0,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>品牌：東方東方錶表  <br/><br/>系列：io系列<br/><br/>款號:SWD08002W0<br/><br/>顏色：銀色，介金色，玫金色<br/><br/>手錶款式：女款 <br/><br/>機芯：日本進口光能動力機芯<br/><br/>錶盤形狀：圓形 <br/><br/>表鏡：水晶玻璃<br/><br/>錶殼：全鋼 <br/><br/>錶帶：全鋼<br/><br/>表圈：全鋼 <br/><br/> 表扣：三折式表扣 <br/><br/>表把：把頭鑲嵌施華洛世奇鑽<br/><br/>錶針：高級批花錶針 <br/><br/>錶冠：全鋼<br/><br/>錶殼 尺寸: 21mm<br/><br/>錶帶寬：7mm<br/><br/>厚度：8mm <br/><br/>機芯：充滿電後可以使用6個月<br/><br/>功能：30米生活防水 <br/></p>
</div>",品牌：東方東方錶表系列：io系列款號:SWD08002W0顏色：銀色，介金色，玫金色手錶款式：女款機芯：日本進口光能動力機芯錶盤形狀：圓形表鏡：水晶玻璃錶殼：全鋼錶帶：全鋼表圈：全鋼表扣：三折式表扣表把：把頭鑲嵌施華洛世奇鑽錶針：高級批花錶針錶冠：全鋼錶殼 尺寸: 21mm錶帶寬：7mm厚度：8mm機芯：充滿電後可以使用6個月功能：30米生活防水,"HK$1,500.00",HK$650.00,https://www.citiwide-online.com/products/5d6647cd622a561ecee2bdc9,https://shoplineimg.com/5d02035403a5360001dbbef8/5d6647c4622a561ecee2bdc6/2000x.jpg,1
東方雙獅 Orient 光動能女士手錶SWD08002W0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d6647c7622a561ecee2bdc7/2000x.jpg,2
東方雙獅 Orient 光動能女士手錶SWD08002W0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5d6647cc622a561ecee2bdc8/2000x.jpg,3
Orient 經典四針機械手錶SAL00004B0,Orient 經典四針機械手錶SAL00004B0,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>產品規格<br/></p>
<div>經典四針<br/>
</div>
<div>產品編號 SAL00004B0<br/>
</div>
<div>適用人群 紳士<br/>
</div>
<div>錶殼形狀 圓形<br/>
</div>
<div>橫徑（mm） 43<br/>
</div>
<div>厚度（mm） 12<br/>
</div>
<div>錶殼材質 全鋼鍍玫瑰金<br/>
</div>
<div>錶鏡材質 礦物質玻璃<br/>
</div>
<div>底蓋構造 1、透視底蓋<br/>
</div>
<div>2、上鎖底蓋<br/>
</div>
<div>防水性能（Bar） 5<br/>
</div>
<div>機芯類型 機械<br/>
</div>
<div>功能一覽 1、雙歷顯示<br/>
</div>
<div>2、對時停秒<br/>
</div>
<div>錶帶類型 針扣式<br/>
</div>
<div>錶帶材質 牛皮<br/>
</div>
<div>錶盤顏色 黑色<br/>
</div>
<div>手動上弦 是<br/>
</div>
</div>",產品規格經典四針產品編號 SAL00004B0適用人群 紳士錶殼形狀 圓形橫徑（mm） 43厚度（mm） 12錶殼材質 全鋼鍍玫瑰金錶鏡材質 礦物質玻璃底蓋構造 1、透視底蓋2、上鎖底蓋防水性能（Bar） 5機芯類型 機械功能一覽 1、雙歷顯示2、對時停秒錶帶類型 針扣式錶帶材質 牛皮錶盤顏色 黑色手動上弦 是,"HK$2,500.00","HK$1,100.00",https://www.citiwide-online.com/products/5df0a9de622a5662a0f512a2,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9d9622a5662a0f512a0/2000x.png,1
Orient 經典四針機械手錶SAL00004B0,,,,,,,https://shoplineimg.com/5d02035403a5360001dbbef8/5df0a9dd622a5662a0f512a1/2000x.jpg,2
東方雙獅 Orient SGW05001T0  石英手錶,東方雙獅 Orient SGW05001T0  石英手錶,"<div class=""global-secondary dark-secondary description-container"" ng-non-bindable="""">
<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">

<p>詳細介紹 <br/><br/>玻璃-礦物<br/><br/>錶殼材質-不銹鋼<br/><br/>錶帶材質-皮革<br/><br/>運動-石英（電池）<br/><br/>特徵<br/><br/>日曆（日期顯示）<br/><br/>3年電池壽<br/></p>
</div>",詳細介紹玻璃-礦物錶殼材質-不銹鋼錶帶材質-皮革運動-石英（電池）特徵日曆（日期顯示）3年電池壽,"HK$1,099.00",HK$650.00,https://www.citiwide-online.com/products/5d6647e6622a561ecee2bdda,https://shoplineimg.com/5d02035403a5360001dbbef8/5d6647df622a561ecee2bdd7/2000x.jpg,1
